9.77228	-10.1713	0.779216	-2.4709	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.81668	-10.304	0.791604	-2.49313	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82384	-10.4509	0.711553	-2.55269	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.86638	-10.6011	0.783843	-2.64742	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89216	-10.7547	0.742411	-2.67041	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91019	-10.8776	0.567142	-2.47765	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.90781	-11.0325	0.4855	-2.5293	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.92971	-11.1629	0.493743	-2.55588	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.91693	-11.3176	0.400006	-2.62599	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.93436	-11.4553	0.394795	-2.64413	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91466	-11.6113	0.297782	-2.70824	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.88119	-11.6868	-0.0933499	-2.22795	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83526	-11.8229	-0.195145	-2.29426	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.8236	-11.9456	-0.173913	-2.34768	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.75944	-12.101	-0.313336	-2.44583	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.72181	-12.1976	-0.501734	-2.20834	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.6496	-12.3329	-0.61755	-2.27581	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.57846	-12.3942	-0.904742	-1.89274	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.47637	-12.5211	-1.04596	-1.97777	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.41398	-12.6312	-1.068	-1.96814	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.31202	-12.7586	-1.1742	-2.02126	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.20278	-12.7815	-1.59747	-1.39403	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.02648	-12.9036	-1.83839	-1.53044	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.90294	-12.9601	-1.97981	-1.33181	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.75177	-13.0489	-2.0839	-1.3762	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.62309	-13.0778	-2.27755	-1.06405	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.45876	-13.1516	-2.40216	-1.12019	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.29571	-13.1492	-2.66295	-0.650653	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.11548	-13.1884	-2.74314	-0.667173	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.94735	-13.1897	-2.86115	-0.446213	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.78665	-13.2054	-2.86603	-0.429696	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.65613	-13.2621	-2.75011	-0.673239	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.49919	-13.2927	-2.79427	-0.672775	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.32566	-13.2803	-2.93972	-0.36103	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.16836	-13.287	-2.92456	-0.33445	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.99237	-13.2183	-3.1652	0.221593	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84403	-13.1937	-3.13614	0.249819	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.67004	-13.1611	-3.19205	0.407703	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52237	-13.1184	-3.11804	0.453537	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.36261	-13.1212	-3.02188	0.236722	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22396	-13.0912	-2.94961	0.275766	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.05802	-13.0509	-3.00609	0.448694	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.9166	-13.0062	-2.94179	0.492258	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74689	-12.8871	-3.18056	1.17432	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61686	-12.805	-3.10176	1.22442	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.46096	-12.7672	-2.98466	0.950821	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.35188	-12.6916	-2.84288	1.00682	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.18864	-12.5803	-2.95269	1.39277	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.06641	-12.4889	-2.84969	1.42909	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.91892	-12.4086	-2.82544	1.43167	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82965	-12.3022	-2.65495	1.49751	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.69674	-12.1942	-2.68952	1.68065	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.63475	-12.0886	-2.50453	1.73632	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.50536	-11.9671	-2.51933	1.90817	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47399	-11.8208	-2.2422	2.00772	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.38004	-11.7394	-2.1	1.74524	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.37245	-11.6105	-1.82416	1.83021	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.26094	-11.4004	-2.08095	2.71067	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.26386	-11.2249	-1.80487	2.80961	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.21477	-11.1437	-1.52125	2.20067	4.43713	-11.024	4.45	-11.05	0	1.81614
4.2506	-10.9837	-1.21451	2.30217	4.45136	-10.93	4.45	-10.95	0	1.81612
4.20458	-10.8472	-1.16728	2.34643	4.44745	-10.786	4.45	-10.8	0	2.72555
4.25796	-10.6826	-0.866835	2.44346	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.23322	-10.551	-0.799101	2.41605	4.46329	-10.5756	4.45	-10.5	0	2.729
4.28363	-10.385	-0.557139	2.50519	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.28322	-10.2567	-0.447832	2.40829	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.36619	-10.0873	-0.172757	2.51064	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.3846	-9.95262	-0.0856165	2.47084	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.47409	-9.78403	0.154501	2.56424	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.49593	-9.62491	0.181335	2.62861	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.58929	-9.45782	0.390847	2.70126	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.65633	-9.33877	0.595551	2.46124	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.78117	-9.16904	0.828988	2.56328	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.86056	-9.06319	1.02616	2.33346	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.95283	-8.93689	1.12715	2.36974	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.03631	-8.81387	1.20518	2.31634	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.1595	-8.66129	1.34892	2.39108	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.26713	-8.56778	1.56454	2.15692	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.37937	-8.44401	1.64994	2.2047	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.48244	-8.33526	1.71012	2.13383	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.56282	-8.22717	1.67502	2.10841	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.65828	-8.10665	1.69026	2.11124	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78411	-7.97311	1.77228	2.16298	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.89798	-7.86112	1.86271	2.08665	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01883	-7.73813	1.90771	2.11298	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.1289	-7.62559	1.93921	2.08281	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23851	-7.51721	1.94383	2.07118	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.3561	-7.41302	2.00895	2.00707	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45652	-7.32012	1.98078	1.96469	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58775	-7.23914	2.22002	1.76167	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.7144	-7.14443	2.25671	1.7844	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79324	-7.0186	1.97713	2.00613	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88821	-6.9223	1.94177	1.96774	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03445	-6.84259	2.20617	1.74978	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15558	-6.74764	2.2054	1.74692	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25055	-6.63846	2.01324	1.88577	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35714	-6.54271	2.00199	1.86604	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52813	-6.49179	2.4968	1.51006	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.64948	-6.42937	2.48483	1.47876	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77146	-6.34743	2.41558	1.50206	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88298	-6.29684	2.36006	1.41776	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.0103	-6.22285	2.34336	1.41517	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13863	-6.14546	2.34229	1.41406	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22435	-6.05662	2.11795	1.55764	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33449	-5.96874	2.12994	1.58286	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.50085	-5.90176	2.47948	1.38919	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63879	-5.83492	2.47975	1.36765	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73295	-5.74082	2.16355	1.54177	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85372	-5.65163	2.16838	1.55292	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.9476	-5.56787	2.04191	1.61948	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05288	-5.47647	2.05101	1.64528	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.21039	-5.39926	2.41741	1.47472	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34243	-5.32082	2.41482	1.4679	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42481	-5.22422	2.05716	1.62404	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54144	-5.13268	2.0646	1.63087	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63705	-5.0432	1.90902	1.68369	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74702	-4.9429	1.92097	1.70476	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83772	-4.84411	1.78784	1.7604	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.94071	-4.74436	1.79724	1.76902	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0182	-4.63366	1.64033	1.84728	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1216	-4.50174	1.67275	1.92708	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2069	-4.383	1.61748	1.97506	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3178	-4.23078	1.66844	2.09068	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4492	-4.11901	1.91201	2.03329	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.556	-3.98623	1.91924	2.08586	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6544	-3.86775	1.85026	2.11248	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7573	-3.7507	1.85259	2.11517	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7988	-3.62493	1.40948	2.22473	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8742	-3.48923	1.40781	2.25778	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9822	-3.37457	1.68793	2.21312	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0683	-3.22695	1.69696	2.30668	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1068	-3.08738	1.28105	2.40418	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1754	-2.92437	1.28161	2.48103	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2224	-2.77905	1.12281	2.52422	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2823	-2.60963	1.12267	2.60144	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2132	-2.45821	0.172178	2.73259	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2133	-2.29116	0.156653	2.77321	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3253	-2.13441	0.960673	2.70146	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3745	-1.9763	0.954748	2.72524	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3743	-1.82681	0.582154	2.75294	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3934	-1.67573	0.559117	2.74997	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3264	-1.53662	-0.0779027	2.78998	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3125	-1.38419	-0.0947144	2.8211	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2597	-1.23427	-0.427329	2.82184	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2204	-1.11001	-0.455086	2.73979	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0931	-0.979063	-1.18037	2.74508	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0228	-0.80155	-1.2004	2.84713	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9719	-0.643735	-1.05263	2.84722	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.9052	-0.511799	-1.06714	2.78199	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7996	-0.374163	-1.43713	2.74101	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.709	-0.269728	-1.45468	2.61948	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5308	-0.153579	-2.19549	2.53521	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.399	-0.0650673	-2.2109	2.40203	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3089	0.0550255	-2.02386	2.37572	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1917	0.09886	-2.0264	2.14951	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0364	0.187543	-2.33149	2.06133	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.90203	0.202835	-2.33286	1.8054	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.74309	0.270694	-2.53891	1.71404	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.59742	0.244908	-2.53757	1.39943	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.43614	0.294907	-2.67409	1.32286	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.28403	0.289781	-2.67617	1.11827	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.13015	0.331853	-2.71012	1.06525	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97685	0.343561	-2.71369	0.941587	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.88118	0.380614	-2.31543	0.918407	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75712	0.370746	-2.3048	0.758982	8.76016	0.263752	8.75	0.25	-1.81846	0
8.54268	0.383733	-2.95294	0.655746	8.46355	0.258809	8.55	0.25	-3.6326	0
8.3776	0.360358	-2.95265	0.497946	8.35367	0.252596	8.35	0.25	-3.6326	0
8.22438	0.367542	-2.83703	0.448418	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06764	0.341372	-2.83474	0.31303	8.05411	0.247878	8.05	0.25	-2.72842	0
7.92218	0.335568	-2.72027	0.255147	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.7697	0.278163	-2.72079	0.0638396	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62774	0.250386	-2.71311	-0.0211244	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47622	0.17917	-2.71443	-0.209821	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.31084	0.147657	-2.89684	-0.269449	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16658	0.0994863	-2.89497	-0.363506	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.08178	0.0529387	-2.35434	-0.433892	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95319	-0.029068	-2.35296	-0.592589	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.8566	-0.101329	-2.09454	-0.705055	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.7451	-0.207264	-2.09033	-0.889305	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66653	-0.300843	-1.83474	-1.02187	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.5611	-0.424775	-1.84857	-1.20898	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53626	-0.562585	-1.26152	-1.44532	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
